filename,starttime,datetime,lat,lon,speed,azimuth,fps,sec,frame,lon3857,lat3857
20250408113110_000023A,2025-04-08 11:31:10,2025:04:08 11:31:10,25.043206,121.530322,0.0,281.96,60,0,0,13528693.560982572,2881052.441707613
20250408113110_000023A,2025-04-08 11:31:10,2025:04:08 11:31:11,25.043206,121.530322,0.0,281.96,60,1,60,13528693.560982572,2881052.441707613
20250408113110_000023A,2025-04-08 11:31:10,2025:04:08 11:31:12,25.043206,121.530322,0.0,281.96,60,2,120,13528693.560982572,2881052.441707613
20250408113110_000023A,2025-04-08 11:31:10,2025:04:08 11:31:13,25.043208,121.530322,0.0,281.96,60,3,180,13528693.560982572,2881052.6874490324
20250408113110_000023A,2025-04-08 11:31:10,2025:04:08 11:31:14,25.043208,121.530322,0.0,281.96,60,4,240,13528693.560982572,2881052.6874490324
20250408113110_000023A,2025-04-08 11:31:10,2025:04:08 11:31:15,25.043208,121.530322,0.0,281.96,60,5,300,13528693.560982572,2881052.6874490324
20250408113110_000023A,2025-04-08 11:31:10,2025:04:08 11:31:16,25.043208,121.530322,0.0,281.96,60,6,360,13528693.560982572,2881052.6874490324
20250408113110_000023A,2025-04-08 11:31:10,2025:04:08 11:31:17,25.043214,121.530322,0.0,281.96,60,7,420,13528693.560982572,2881053.4246733156
20250408113110_000023A,2025-04-08 11:31:10,2025:04:08 11:31:18,25.043214,121.530322,0.0,281.96,60,8,480,13528693.560982572,2881053.4246733156
20250408113110_000023A,2025-04-08 11:31:10,2025:04:08 11:31:19,25.043214,121.530322,0.0,281.96,60,9,540,13528693.560982572,2881053.4246733156
20250408113110_000023A,2025-04-08 11:31:10,2025:04:08 11:31:20,25.043217,121.530322,0.0,281.96,60,10,600,13528693.560982572,2881053.7932854705
20250408113110_000023A,2025-04-08 11:31:10,2025:04:08 11:31:21,25.043217,121.530322,0.0,281.96,60,11,660,13528693.560982572,2881053.7932854705
20250408113110_000023A,2025-04-08 11:31:10,2025:04:08 11:31:22,25.043217,121.530322,0.0,281.96,60,12,720,13528693.560982572,2881053.7932854705
20250408113110_000023A,2025-04-08 11:31:10,2025:04:08 11:31:23,25.043217,121.530322,0.0,281.96,60,13,780,13528693.560982572,2881053.7932854705
20250408113110_000023A,2025-04-08 11:31:10,2025:04:08 11:31:24,25.043217,121.530322,0.0,281.96,60,14,840,13528693.560982572,2881053.7932854705
20250408113110_000023A,2025-04-08 11:31:10,2025:04:08 11:31:25,25.043217,121.530322,0.0,281.96,60,15,900,13528693.560982572,2881053.7932854705
20250408113110_000023A,2025-04-08 11:31:10,2025:04:08 11:31:26,25.043217,121.530322,0.0,281.96,60,16,960,13528693.560982572,2881053.7932854705
20250408113110_000023A,2025-04-08 11:31:10,2025:04:08 11:31:27,25.043217,121.530322,0.0,281.96,60,17,1020,13528693.560982572,2881053.7932854705
20250408113110_000023A,2025-04-08 11:31:10,2025:04:08 11:31:28,25.043217,121.530322,0.0,281.96,60,18,1080,13528693.560982572,2881053.7932854705
20250408113110_000023A,2025-04-08 11:31:10,2025:04:08 11:31:29,25.043217,121.530322,0.0,281.96,60,19,1140,13528693.560982572,2881053.7932854705
20250408113110_000023A,2025-04-08 11:31:10,2025:04:08 11:31:30,25.043217,121.530322,0.0,281.96,60,20,1200,13528693.560982572,2881053.7932854705
20250408113110_000023A,2025-04-08 11:31:10,2025:04:08 11:31:31,25.043217,121.530322,0.0,281.96,60,21,1260,13528693.560982572,2881053.7932854705
20250408113110_000023A,2025-04-08 11:31:10,2025:04:08 11:31:32,25.043217,121.530322,0.0,281.96,60,22,1320,13528693.560982572,2881053.7932854705
20250408113110_000023A,2025-04-08 11:31:10,2025:04:08 11:31:33,25.043217,121.530322,0.0,281.96,60,23,1380,13528693.560982572,2881053.7932854705
20250408113110_000023A,2025-04-08 11:31:10,2025:04:08 11:31:34,25.043217,121.530322,0.0,281.96,60,24,1440,13528693.560982572,2881053.7932854705
20250408113110_000023A,2025-04-08 11:31:10,2025:04:08 11:31:35,25.043217,121.530322,0.0,281.96,60,25,1500,13528693.560982572,2881053.7932854705
20250408113110_000023A,2025-04-08 11:31:10,2025:04:08 11:31:36,25.043217,121.530322,0.0,281.96,60,26,1560,13528693.560982572,2881053.7932854705
20250408113110_000023A,2025-04-08 11:31:10,2025:04:08 11:31:37,25.043217,121.530322,0.0,281.96,60,27,1620,13528693.560982572,2881053.7932854705
20250408113110_000023A,2025-04-08 11:31:10,2025:04:08 11:31:38,25.043217,121.530322,0.0,281.96,60,28,1680,13528693.560982572,2881053.7932854705
20250408113110_000023A,2025-04-08 11:31:10,2025:04:08 11:31:39,25.043217,121.530322,0.0,281.96,60,29,1740,13528693.560982572,2881053.7932854705
20250408113110_000023A,2025-04-08 11:31:10,2025:04:08 11:31:40,25.043217,121.530322,0.0,281.96,60,30,1800,13528693.560982572,2881053.7932854705
20250408113110_000023A,2025-04-08 11:31:10,2025:04:08 11:31:41,25.043214,121.530322,0.0,281.96,60,31,1860,13528693.560982572,2881053.4246733156
20250408113110_000023A,2025-04-08 11:31:10,2025:04:08 11:31:42,25.043214,121.530322,0.0,281.96,60,32,1920,13528693.560982572,2881053.4246733156
20250408113110_000023A,2025-04-08 11:31:10,2025:04:08 11:31:43,25.043214,121.530322,0.0,281.96,60,33,1980,13528693.560982572,2881053.4246733156
20250408113110_000023A,2025-04-08 11:31:10,2025:04:08 11:31:44,25.043214,121.530322,0.0,281.96,60,34,2040,13528693.560982572,2881053.4246733156
20250408113110_000023A,2025-04-08 11:31:10,2025:04:08 11:31:45,25.043208,121.530322,0.0,281.96,60,35,2100,13528693.560982572,2881052.6874490324
20250408113110_000023A,2025-04-08 11:31:10,2025:04:08 11:31:46,25.043208,121.530322,0.0,281.96,60,36,2160,13528693.560982572,2881052.6874490324
20250408113110_000023A,2025-04-08 11:31:10,2025:04:08 11:31:47,25.043208,121.530322,0.0,281.96,60,37,2220,13528693.560982572,2881052.6874490324
20250408113110_000023A,2025-04-08 11:31:10,2025:04:08 11:31:48,25.043208,121.530322,0.0,281.96,60,38,2280,13528693.560982572,2881052.6874490324
20250408113110_000023A,2025-04-08 11:31:10,2025:04:08 11:31:49,25.043208,121.530322,0.0,281.96,60,39,2340,13528693.560982572,2881052.6874490324
20250408113110_000023A,2025-04-08 11:31:10,2025:04:08 11:31:50,25.043208,121.530322,0.0,281.96,60,40,2400,13528693.560982572,2881052.6874490324
20250408113110_000023A,2025-04-08 11:31:10,2025:04:08 11:31:51,25.043206,121.530322,0.0,281.96,60,41,2460,13528693.560982572,2881052.441707613
20250408113110_000023A,2025-04-08 11:31:10,2025:04:08 11:31:52,25.043206,121.530322,0.0,281.96,60,42,2520,13528693.560982572,2881052.441707613
20250408113110_000023A,2025-04-08 11:31:10,2025:04:08 11:31:53,25.043206,121.530322,0.0,281.96,60,43,2580,13528693.560982572,2881052.441707613
20250408113110_000023A,2025-04-08 11:31:10,2025:04:08 11:31:54,25.043206,121.530322,0.0,281.96,60,44,2640,13528693.560982572,2881052.441707613
20250408113110_000023A,2025-04-08 11:31:10,2025:04:08 11:31:55,25.043206,121.530322,0.0,281.96,60,45,2700,13528693.560982572,2881052.441707613
20250408113110_000023A,2025-04-08 11:31:10,2025:04:08 11:31:56,25.0432,121.530322,0.0,281.96,60,46,2760,13528693.560982572,2881051.7044833773
20250408113110_000023A,2025-04-08 11:31:10,2025:04:08 11:31:57,25.0432,121.530322,0.0,281.96,60,47,2820,13528693.560982572,2881051.7044833773
20250408113110_000023A,2025-04-08 11:31:10,2025:04:08 11:31:58,25.0432,121.530322,0.0,281.96,60,48,2880,13528693.560982572,2881051.7044833773
