filename,datetime,lat,lon,speed,azimuth
20250408095110_000003A,2025:04:08 09:51:10,25.077161,121.576792,0.0,30.53
20250408095110_000003A,2025:04:08 09:51:11,25.077161,121.576792,0.0,197.41
20250408095110_000003A,2025:04:08 09:51:12,25.077156,121.576792,0.0,197.41
20250408095110_000003A,2025:04:08 09:51:13,25.077161,121.576792,0.0,197.41
20250408095110_000003A,2025:04:08 09:51:14,25.077164,121.576792,0.0,197.41
20250408095110_000003A,2025:04:08 09:51:15,25.077164,121.576792,0.0,203.43
20250408095110_000003A,2025:04:08 09:51:16,25.077164,121.576792,0.0,209.52
20250408095110_000003A,2025:04:08 09:51:17,25.077169,121.576792,0.0,209.52
20250408095110_000003A,2025:04:08 09:51:18,25.077172,121.576792,0.0,209.52
20250408095110_000003A,2025:04:08 09:51:19,25.077172,121.576792,0.0,209.52
20250408095110_000003A,2025:04:08 09:51:20,25.077178,121.576792,0.0,209.52
20250408095110_000003A,2025:04:08 09:51:21,25.077178,121.576806,0.0,209.52
20250408095110_000003A,2025:04:08 09:51:22,25.077181,121.576806,0.0,209.52
20250408095110_000003A,2025:04:08 09:51:23,25.077181,121.576806,3.454,199.1
20250408095110_000003A,2025:04:08 09:51:24,25.077178,121.576792,3.9503,200.64
20250408095110_000003A,2025:04:08 09:51:25,25.077194,121.576806,0.0,193.68
20250408095110_000003A,2025:04:08 09:51:26,25.077197,121.576806,0.0,193.68
20250408095110_000003A,2025:04:08 09:51:27,25.077194,121.576806,0.0,193.68
20250408095110_000003A,2025:04:08 09:51:28,25.077194,121.576806,0.0,193.68
20250408095110_000003A,2025:04:08 09:51:29,25.077194,121.576806,0.0,193.68
20250408095110_000003A,2025:04:08 09:51:30,25.077197,121.576806,0.0,193.68
20250408095110_000003A,2025:04:08 09:51:31,25.077194,121.576806,0.0,193.68
20250408095110_000003A,2025:04:08 09:51:32,25.077194,121.576806,0.0,193.68
20250408095110_000003A,2025:04:08 09:51:33,25.077197,121.576806,0.0,193.68
20250408095110_000003A,2025:04:08 09:51:34,25.0772,121.576806,0.0,193.68
20250408095110_000003A,2025:04:08 09:51:35,25.0772,121.576806,0.0,193.68
20250408095110_000003A,2025:04:08 09:51:36,25.0772,121.576806,0.0,193.68
20250408095110_000003A,2025:04:08 09:51:37,25.0772,121.576806,0.0,193.68
20250408095110_000003A,2025:04:08 09:51:38,25.077197,121.576806,0.0,193.68
20250408095110_000003A,2025:04:08 09:51:39,25.077197,121.576806,0.0,193.68
20250408095110_000003A,2025:04:08 09:51:40,25.0772,121.576806,0.0,193.68
20250408095110_000003A,2025:04:08 09:51:41,25.077197,121.576806,0.0,199.55
20250408095110_000003A,2025:04:08 09:51:42,25.077194,121.576806,0.0,206.66
20250408095110_000003A,2025:04:08 09:51:43,25.077189,121.576806,0.0,206.66
20250408095110_000003A,2025:04:08 09:51:44,25.077189,121.576806,0.0,206.66
20250408095110_000003A,2025:04:08 09:51:45,25.077194,121.576806,0.0,206.66
