filename,starttime,datetime,lat,lon,speed,azimuth,fps,sec,frame,lon3857,lat3857
20250408112110_000021A,2025-04-08 11:21:10,2025:04:08 11:21:10,25.041406,121.560125,46.0629,272.19,60,0,0,13532011.215766685,2880831.276054812
20250408112110_000021A,2025-04-08 11:21:10,2025:04:08 11:21:11,25.041411,121.560011,46.187,271.22,60,1,60,13531998.525344735,2880831.8903993526
20250408112110_000021A,2025-04-08 11:21:10,2025:04:08 11:21:12,25.041411,121.559881,46.2074,270.84,60,2,120,13531984.053810932,2880831.8903993526
20250408112110_000021A,2025-04-08 11:21:10,2025:04:08 11:21:13,25.041414,121.55975,46.2389,271.07,60,3,180,13531969.470957637,2880832.259006088
20250408112110_000021A,2025-04-08 11:21:10,2025:04:08 11:21:14,25.041419,121.559619,46.3741,270.96,60,4,240,13531954.888104342,2880832.8733506673
20250408112110_000021A,2025-04-08 11:21:10,2025:04:08 11:21:15,25.041422,121.559489,47.0612,271.48,60,5,300,13531940.41657054,2880833.241957427
20250408112110_000021A,2025-04-08 11:21:10,2025:04:08 11:21:16,25.041428,121.559358,47.0908,271.44,60,6,360,13531925.833717246,2880833.979170974
20250408112110_000021A,2025-04-08 11:21:10,2025:04:08 11:21:17,25.041431,121.559244,46.1685,271.37,60,7,420,13531913.143295296,2880834.3477777606
20250408112110_000021A,2025-04-08 11:21:10,2025:04:08 11:21:18,25.041436,121.559114,46.1074,271.23,60,8,480,13531898.671761492,2880834.962122425
20250408112110_000021A,2025-04-08 11:21:10,2025:04:08 11:21:19,25.041436,121.558983,46.4796,271.33,60,9,540,13531884.088908197,2880834.962122425
20250408112110_000021A,2025-04-08 11:21:10,2025:04:08 11:21:20,25.041439,121.558853,47.026,271.46,60,10,600,13531869.617374394,2880835.330729236
20250408112110_000021A,2025-04-08 11:21:10,2025:04:08 11:21:21,25.041442,121.558725,47.0482,271.44,60,11,660,13531855.368479572,2880835.6993360557
20250408112110_000021A,2025-04-08 11:21:10,2025:04:08 11:21:22,25.041447,121.558594,46.3426,271.6,60,12,720,13531840.785626281,2880836.3136807755
20250408112110_000021A,2025-04-08 11:21:10,2025:04:08 11:21:23,25.04145,121.558464,42.5201,270.54,60,13,780,13531826.314092478,2880836.6822876204
20250408112110_000021A,2025-04-08 11:21:10,2025:04:08 11:21:24,25.04145,121.55835,38.7809,269.95,60,14,840,13531813.623670528,2880836.6822876204
20250408112110_000021A,2025-04-08 11:21:10,2025:04:08 11:21:25,25.04145,121.558253,33.7768,270.13,60,15,900,13531802.825679917,2880836.6822876204
20250408112110_000021A,2025-04-08 11:21:10,2025:04:08 11:21:26,25.041447,121.558169,27.7281,266.67,60,16,960,13531793.474842694,2880836.3136807755
