filename,datetime,lat,lon,speed,azimuth
20250408135004_000037A,2025:04:08 13:50:04,25.055936,121.5604,17.2514,299.17
20250408135004_000037A,2025:04:08 13:50:05,25.055961,121.560353,16.8143,314.12
20250408135004_000037A,2025:04:08 13:50:06,25.055994,121.560319,16.8384,342.04
20250408135004_000037A,2025:04:08 13:50:07,25.056039,121.560303,20.3627,352.86
20250408135004_000037A,2025:04:08 13:50:08,25.056094,121.560286,23.9538,358.49
20250408135004_000037A,2025:04:08 13:50:09,25.056164,121.560269,26.3873,355.76
20250408135004_000037A,2025:04:08 13:50:10,25.056233,121.560269,27.2374,355.6
20250408135004_000037A,2025:04:08 13:50:11,25.056308,121.560253,25.2483,0.01
20250408135004_000037A,2025:04:08 13:50:12,25.056367,121.560269,23.313,358.53
20250408135004_000037A,2025:04:08 13:50:13,25.056428,121.560269,19.0367,353.93
20250408135004_000037A,2025:04:08 13:50:14,25.056469,121.560269,14.2697,356.06
20250408135004_000037A,2025:04:08 13:50:15,25.056497,121.560286,7.0672,356.33
20250408135004_000037A,2025:04:08 13:50:16,25.056511,121.560286,0.0,356.33
20250408135004_000037A,2025:04:08 13:50:17,25.056511,121.560286,0.0,356.33
20250408135004_000037A,2025:04:08 13:50:18,25.056506,121.560286,0.0,356.33
20250408135004_000037A,2025:04:08 13:50:19,25.056506,121.560286,0.0,356.33
20250408135004_000037A,2025:04:08 13:50:20,25.056506,121.560286,0.0,356.33
20250408135004_000037A,2025:04:08 13:50:21,25.056506,121.560286,0.0,356.33
20250408135004_000037A,2025:04:08 13:50:22,25.056506,121.560286,0.0,356.33
20250408135004_000037A,2025:04:08 13:50:23,25.056506,121.560286,0.0,356.33
20250408135004_000037A,2025:04:08 13:50:24,25.056506,121.560286,0.0,356.33
20250408135004_000037A,2025:04:08 13:50:25,25.056511,121.560269,0.0,356.33
20250408135004_000037A,2025:04:08 13:50:26,25.056511,121.560269,0.0,356.33
20250408135004_000037A,2025:04:08 13:50:27,25.056511,121.560269,0.0,356.33
20250408135004_000037A,2025:04:08 13:50:28,25.056511,121.560269,0.0,356.33
20250408135004_000037A,2025:04:08 13:50:29,25.056511,121.560269,0.0,356.33
20250408135004_000037A,2025:04:08 13:50:30,25.056511,121.560269,0.0,356.33
20250408135004_000037A,2025:04:08 13:50:31,25.056511,121.560269,0.0,356.33
20250408135004_000037A,2025:04:08 13:50:32,25.056511,121.560269,0.0,356.33
20250408135004_000037A,2025:04:08 13:50:33,25.056511,121.560269,0.0,356.33
20250408135004_000037A,2025:04:08 13:50:34,25.056511,121.560269,0.0,356.33
20250408135004_000037A,2025:04:08 13:50:35,25.056511,121.560269,0.0,356.33
20250408135004_000037A,2025:04:08 13:50:36,25.056511,121.560269,0.0,356.33
20250408135004_000037A,2025:04:08 13:50:37,25.056514,121.560269,0.0,356.33
20250408135004_000037A,2025:04:08 13:50:38,25.056514,121.560269,0.0,356.33
20250408135004_000037A,2025:04:08 13:50:39,25.056514,121.560269,0.0,356.33
20250408135004_000037A,2025:04:08 13:50:40,25.056514,121.560269,0.0,356.33
20250408135004_000037A,2025:04:08 13:50:41,25.056519,121.560269,0.0,356.33
20250408135004_000037A,2025:04:08 13:50:42,25.056519,121.560269,0.0,356.33
20250408135004_000037A,2025:04:08 13:50:43,25.056519,121.560269,0.0,356.33
20250408135004_000037A,2025:04:08 13:50:44,25.056519,121.560269,0.0,356.33
20250408135004_000037A,2025:04:08 13:50:45,25.056522,121.560269,0.0,356.33
20250408135004_000037A,2025:04:08 13:50:46,25.056522,121.560269,0.0,356.33
20250408135004_000037A,2025:04:08 13:50:47,25.056522,121.560269,3.567,356.33
20250408135004_000037A,2025:04:08 13:50:48,25.056531,121.560269,7.8562,357.44
20250408135004_000037A,2025:04:08 13:50:49,25.056558,121.560269,11.1287,8.61
20250408135004_000037A,2025:04:08 13:50:50,25.056592,121.560286,14.0215,15.81
20250408135004_000037A,2025:04:08 13:50:51,25.056619,121.560303,12.8918,47.25
20250408135004_000037A,2025:04:08 13:50:52,25.056642,121.560336,12.9177,62.08
20250408135004_000037A,2025:04:08 13:50:53,25.056653,121.560367,14.3715,76.22
20250408135004_000037A,2025:04:08 13:50:54,25.056656,121.560417,16.7439,82.36
20250408135004_000037A,2025:04:08 13:50:55,25.056664,121.560467,14.4567,87.78
20250408135004_000037A,2025:04:08 13:50:56,25.056664,121.560497,8.3025,87.57
20250408135004_000037A,2025:04:08 13:50:57,25.056661,121.560514,0.0,87.57
20250408135004_000037A,2025:04:08 13:50:58,25.056661,121.560531,0.0,87.57
20250408135004_000037A,2025:04:08 13:50:59,25.056661,121.560514,0.0,87.57
20250408135004_000037A,2025:04:08 13:51:00,25.056661,121.560514,0.0,87.57
20250408135004_000037A,2025:04:08 13:51:01,25.056661,121.560514,0.0,87.57
20250408135004_000037A,2025:04:08 13:51:02,25.056661,121.560514,0.0,87.57
20250408135004_000037A,2025:04:08 13:51:03,25.056661,121.560514,0.0,87.57
20250408135004_000037A,2025:04:08 13:51:04,25.056661,121.560514,0.0,87.57
20250408135004_000037A,2025:04:08 13:51:05,25.056664,121.560514,0.0,87.57
