filename,starttime,datetime,lat,lon,speed,azimuth,fps,sec,frame,lon3857,lat3857
20250408111610_000020A,2025-04-08 11:16:10,2025:04:08 11:16:10,25.041028,121.572819,24.5853,272.45,60,0,0,13533424.305382814,2880784.8316801465
20250408111610_000020A,2025-04-08 11:16:10,2025:04:08 11:16:11,25.041031,121.572753,21.9184,273.31,60,1,60,13533416.958296424,2880785.2002857304
20250408111610_000020A,2025-04-08 11:16:10,2025:04:08 11:16:12,25.041036,121.572706,16.981,271.52,60,2,120,13533411.726280356,2880785.814628391
20250408111610_000020A,2025-04-08 11:16:10,2025:04:08 11:16:13,25.041031,121.572672,11.662,270.52,60,3,180,13533407.941417668,2880785.2002857304
20250408111610_000020A,2025-04-08 11:16:10,2025:04:08 11:16:14,25.041011,121.572656,8.8655,260.66,60,4,240,13533406.160305813,2880782.742915337
20250408111610_000020A,2025-04-08 11:16:10,2025:04:08 11:16:15,25.041,121.572639,4.4059,260.66,60,5,300,13533404.267874472,2880781.3913617916
20250408111610_000020A,2025-04-08 11:16:10,2025:04:08 11:16:16,25.040986,121.572625,3.3818,260.66,60,6,360,13533402.7094016,2880779.6712029083
20250408111610_000020A,2025-04-08 11:16:10,2025:04:08 11:16:17,25.040992,121.572625,0.0,260.66,60,7,420,13533402.7094016,2880780.408413834
20250408111610_000020A,2025-04-08 11:16:10,2025:04:08 11:16:18,25.040983,121.572625,0.0,260.66,60,8,480,13533402.7094016,2880779.3025974594
20250408111610_000020A,2025-04-08 11:16:10,2025:04:08 11:16:19,25.040972,121.572625,0.0,260.66,60,9,540,13533402.7094016,2880777.951044222
20250408111610_000020A,2025-04-08 11:16:10,2025:04:08 11:16:20,25.040964,121.572625,0.0,260.66,60,10,600,13533402.7094016,2880776.968096489
20250408111610_000020A,2025-04-08 11:16:10,2025:04:08 11:16:21,25.040958,121.572625,0.0,260.66,60,11,660,13533402.7094016,2880776.2308857315
20250408111610_000020A,2025-04-08 11:16:10,2025:04:08 11:16:22,25.040956,121.572625,0.0,260.66,60,12,720,13533402.7094016,2880775.985148821
20250408111610_000020A,2025-04-08 11:16:10,2025:04:08 11:16:23,25.04095,121.572625,0.0,260.66,60,13,780,13533402.7094016,2880775.2479381105
20250408111610_000020A,2025-04-08 11:16:10,2025:04:08 11:16:24,25.040947,121.572625,0.0,260.66,60,14,840,13533402.7094016,2880774.87933277
20250408111610_000020A,2025-04-08 11:16:10,2025:04:08 11:16:25,25.040942,121.572625,0.0,260.66,60,15,900,13533402.7094016,2880774.264990555
20250408111610_000020A,2025-04-08 11:16:10,2025:04:08 11:16:26,25.040942,121.572625,0.0,260.66,60,16,960,13533402.7094016,2880774.264990555
20250408111610_000020A,2025-04-08 11:16:10,2025:04:08 11:16:27,25.040942,121.572639,0.0,260.66,60,17,1020,13533404.267874472,2880774.264990555
20250408111610_000020A,2025-04-08 11:16:10,2025:04:08 11:16:28,25.040939,121.572639,0.0,260.66,60,18,1080,13533404.267874472,2880773.8963852376
20250408111610_000020A,2025-04-08 11:16:10,2025:04:08 11:16:29,25.040939,121.572639,0.0,260.66,60,19,1140,13533404.267874472,2880773.8963852376
20250408111610_000020A,2025-04-08 11:16:10,2025:04:08 11:16:30,25.040939,121.572639,0.0,260.66,60,20,1200,13533404.267874472,2880773.8963852376
20250408111610_000020A,2025-04-08 11:16:10,2025:04:08 11:16:31,25.040939,121.572639,0.0,260.66,60,21,1260,13533404.267874472,2880773.8963852376
20250408111610_000020A,2025-04-08 11:16:10,2025:04:08 11:16:32,25.040939,121.572639,0.0,260.66,60,22,1320,13533404.267874472,2880773.8963852376
20250408111610_000020A,2025-04-08 11:16:10,2025:04:08 11:16:33,25.040939,121.572639,0.0,260.66,60,23,1380,13533404.267874472,2880773.8963852376
20250408111610_000020A,2025-04-08 11:16:10,2025:04:08 11:16:34,25.040939,121.572639,0.0,260.66,60,24,1440,13533404.267874472,2880773.8963852376
20250408111610_000020A,2025-04-08 11:16:10,2025:04:08 11:16:35,25.040939,121.572639,0.0,260.66,60,25,1500,13533404.267874472,2880773.8963852376
20250408111610_000020A,2025-04-08 11:16:10,2025:04:08 11:16:36,25.040939,121.572639,0.0,260.66,60,26,1560,13533404.267874472,2880773.8963852376
