filename,datetime,lat,lon,speed,azimuth
20250408095610_000004A,2025:04:08 09:56:10,25.080714,121.569547,31.134,293.4
20250408095610_000004A,2025:04:08 09:56:11,25.080742,121.569467,32.8156,294.52
20250408095610_000004A,2025:04:08 09:56:12,25.080789,121.569386,34.0268,297.99
20250408095610_000004A,2025:04:08 09:56:13,25.080844,121.569303,34.4472,300.17
20250408095610_000004A,2025:04:08 09:56:14,25.080875,121.569222,34.5657,299.43
20250408095610_000004A,2025:04:08 09:56:15,25.080875,121.569125,33.8694,293.49
20250408095610_000004A,2025:04:08 09:56:16,25.080908,121.569042,33.8786,298.25
20250408095610_000004A,2025:04:08 09:56:17,25.080953,121.568978,33.7434,300.11
20250408095610_000004A,2025:04:08 09:56:18,25.080994,121.568897,32.0711,299.26
20250408095610_000004A,2025:04:08 09:56:19,25.081019,121.568814,29.8246,298.07
20250408095610_000004A,2025:04:08 09:56:20,25.081031,121.56875,25.2391,294.07
20250408095610_000004A,2025:04:08 09:56:21,25.081033,121.568686,19.4108,287.69
20250408095610_000004A,2025:04:08 09:56:22,25.081047,121.568653,14.5419,287.64
20250408095610_000004A,2025:04:08 09:56:23,25.081039,121.568603,10.5731,292.07
20250408095610_000004A,2025:04:08 09:56:24,25.081047,121.568586,9.8526,285.5
20250408095610_000004A,2025:04:08 09:56:25,25.081058,121.568556,8.8007,281.43
20250408095610_000004A,2025:04:08 09:56:26,25.081072,121.568539,5.9801,282.84
20250408095610_000004A,2025:04:08 09:56:27,25.081083,121.568522,0.0,282.84
20250408095610_000004A,2025:04:08 09:56:28,25.081083,121.568522,0.0,282.84
20250408095610_000004A,2025:04:08 09:56:29,25.081083,121.568522,0.0,282.84
20250408095610_000004A,2025:04:08 09:56:30,25.081083,121.568522,0.0,282.84
20250408095610_000004A,2025:04:08 09:56:31,25.081083,121.568522,0.0,282.84
20250408095610_000004A,2025:04:08 09:56:32,25.081083,121.568522,0.0,282.84
20250408095610_000004A,2025:04:08 09:56:33,25.081086,121.568522,0.0,282.84
20250408095610_000004A,2025:04:08 09:56:34,25.081086,121.568522,0.0,282.84
20250408095610_000004A,2025:04:08 09:56:35,25.081092,121.568522,0.0,282.84
20250408095610_000004A,2025:04:08 09:56:36,25.081092,121.568522,0.0,282.84
20250408095610_000004A,2025:04:08 09:56:37,25.081092,121.568522,0.0,282.84
20250408095610_000004A,2025:04:08 09:56:38,25.081092,121.568506,0.0,282.84
20250408095610_000004A,2025:04:08 09:56:39,25.081092,121.568506,0.0,282.84
20250408095610_000004A,2025:04:08 09:56:40,25.081092,121.568506,0.0,282.84
20250408095610_000004A,2025:04:08 09:56:41,25.081092,121.568506,0.0,282.84
20250408095610_000004A,2025:04:08 09:56:42,25.081092,121.568506,0.0,282.84
20250408095610_000004A,2025:04:08 09:56:43,25.081092,121.568489,0.0,282.84
20250408095610_000004A,2025:04:08 09:56:44,25.081092,121.568489,0.0,282.84
20250408095610_000004A,2025:04:08 09:56:45,25.081094,121.568489,5.1504,282.84
20250408095610_000004A,2025:04:08 09:56:46,25.081094,121.568458,6.795,298.57
20250408095610_000004A,2025:04:08 09:56:47,25.081092,121.568425,10.4323,299.12
20250408095610_000004A,2025:04:08 09:56:48,25.081103,121.568392,12.2306,295.24
20250408095610_000004A,2025:04:08 09:56:49,25.081117,121.568358,12.2417,298.15
20250408095610_000004A,2025:04:08 09:56:50,25.081125,121.568328,13.2548,289.89
20250408095610_000004A,2025:04:08 09:56:51,25.081125,121.568278,13.7955,279.1
20250408095610_000004A,2025:04:08 09:56:52,25.081119,121.568231,13.2714,265.5
20250408095610_000004A,2025:04:08 09:56:53,25.081119,121.568214,8.8081,254.25
20250408095610_000004A,2025:04:08 09:56:54,25.081119,121.568197,0.0,254.25
20250408095610_000004A,2025:04:08 09:56:55,25.081119,121.568197,0.0,254.25
20250408095610_000004A,2025:04:08 09:56:56,25.081125,121.568197,0.0,254.25
20250408095610_000004A,2025:04:08 09:56:57,25.081125,121.568214,0.0,254.25
20250408095610_000004A,2025:04:08 09:56:58,25.081128,121.568214,0.0,254.25
20250408095610_000004A,2025:04:08 09:56:59,25.081128,121.568214,0.0,254.25
20250408095610_000004A,2025:04:08 09:57:00,25.081128,121.568214,0.0,254.25
20250408095610_000004A,2025:04:08 09:57:01,25.081125,121.568214,0.0,254.25
20250408095610_000004A,2025:04:08 09:57:02,25.081125,121.568214,0.0,254.25
20250408095610_000004A,2025:04:08 09:57:03,25.081119,121.568214,0.0,254.25
20250408095610_000004A,2025:04:08 09:57:04,25.081103,121.568181,11.4768,220.89
20250408095610_000004A,2025:04:08 09:57:05,25.081072,121.568164,18.3774,221.65
20250408095610_000004A,2025:04:08 09:57:06,25.081031,121.568131,19.9886,210.22
20250408095610_000004A,2025:04:08 09:57:07,25.080981,121.5681,22.3833,208.01
20250408095610_000004A,2025:04:08 09:57:08,25.080933,121.568067,25.2335,210.89
20250408095610_000004A,2025:04:08 09:57:09,25.080872,121.568033,27.0874,205.72
20250408095610_000004A,2025:04:08 09:57:10,25.080806,121.568017,29.3598,207.3
20250408095610_000004A,2025:04:08 09:57:11,25.080742,121.567986,28.4541,207.75
20250408095610_000004A,2025:04:08 09:57:12,25.080672,121.567969,28.1171,205.1
20250408095610_000004A,2025:04:08 09:57:13,25.080611,121.567953,27.404,206.71
20250408095610_000004A,2025:04:08 09:57:14,25.080556,121.567919,24.3075,205.41
20250408095610_000004A,2025:04:08 09:57:15,25.0805,121.567903,21.1869,202.06
20250408095610_000004A,2025:04:08 09:57:16,25.080453,121.567903,16.8236,202.3
20250408095610_000004A,2025:04:08 09:57:17,25.080419,121.567886,13.2511,212.19
20250408095610_000004A,2025:04:08 09:57:18,25.0804,121.567872,8.8933,227.27
20250408095610_000004A,2025:04:08 09:57:19,25.080394,121.567839,10.586,262.88
20250408095610_000004A,2025:04:08 09:57:20,25.0804,121.567789,14.103,280.21
20250408095610_000004A,2025:04:08 09:57:21,25.080411,121.567742,17.5107,290.32
20250408095610_000004A,2025:04:08 09:57:22,25.080433,121.567692,20.1516,300.41
20250408095610_000004A,2025:04:08 09:57:23,25.080456,121.567628,20.485,300.97
20250408095610_000004A,2025:04:08 09:57:24,25.080481,121.567578,16.8069,296.8
20250408095610_000004A,2025:04:08 09:57:25,25.080489,121.567544,12.364,293.01
20250408095610_000004A,2025:04:08 09:57:26,25.080497,121.567514,9.4415,286.95
20250408095610_000004A,2025:04:08 09:57:27,25.080497,121.567481,8.297,289.29
20250408095610_000004A,2025:04:08 09:57:28,25.080497,121.567464,7.0969,297.04
20250408095610_000004A,2025:04:08 09:57:29,25.080508,121.567447,8.008,292.57
20250408095610_000004A,2025:04:08 09:57:30,25.080522,121.567417,11.5176,294.64
20250408095610_000004A,2025:04:08 09:57:31,25.080533,121.567383,16.3272,293.06
20250408095610_000004A,2025:04:08 09:57:32,25.080542,121.567317,20.5072,290.19
20250408095610_000004A,2025:04:08 09:57:33,25.080556,121.567269,23.9315,288.62
20250408095610_000004A,2025:04:08 09:57:34,25.080569,121.567203,25.6909,291.27
20250408095610_000004A,2025:04:08 09:57:35,25.0806,121.567122,27.6726,293.66
20250408095610_000004A,2025:04:08 09:57:36,25.080611,121.567042,29.1875,289.96
20250408095610_000004A,2025:04:08 09:57:37,25.080622,121.566958,29.8672,293.68
20250408095610_000004A,2025:04:08 09:57:38,25.080669,121.566878,30.3413,293.72
20250408095610_000004A,2025:04:08 09:57:39,25.0807,121.566797,31.2636,291.75
20250408095610_000004A,2025:04:08 09:57:40,25.080733,121.566731,31.2025,293.34
20250408095610_000004A,2025:04:08 09:57:41,25.080761,121.56665,30.4061,291.28
20250408095610_000004A,2025:04:08 09:57:42,25.080786,121.566569,29.7987,290.65
20250408095610_000004A,2025:04:08 09:57:43,25.080828,121.566489,30.8969,293.15
20250408095610_000004A,2025:04:08 09:57:44,25.080856,121.566406,31.3618,296.25
20250408095610_000004A,2025:04:08 09:57:45,25.080892,121.566342,32.0155,296.67
20250408095610_000004A,2025:04:08 09:57:46,25.080925,121.566261,31.9081,296.49
20250408095610_000004A,2025:04:08 09:57:47,25.08095,121.566178,30.0468,293.26
20250408095610_000004A,2025:04:08 09:57:48,25.080972,121.566097,27.1225,291.75
20250408095610_000004A,2025:04:08 09:57:49,25.080997,121.566031,24.5797,291.97
20250408095610_000004A,2025:04:08 09:57:50,25.081031,121.565983,22.5814,293.95
20250408095610_000004A,2025:04:08 09:57:51,25.081056,121.565917,21.0128,295.72
20250408095610_000004A,2025:04:08 09:57:52,25.081094,121.565886,19.7053,299.25
20250408095610_000004A,2025:04:08 09:57:53,25.081153,121.565853,21.4536,303.58
20250408095610_000004A,2025:04:08 09:57:54,25.081189,121.565819,22.5592,295.46
20250408095610_000004A,2025:04:08 09:57:55,25.081214,121.565756,22.937,295.11
20250408095610_000004A,2025:04:08 09:57:56,25.081242,121.565706,21.7314,296.24
20250408095610_000004A,2025:04:08 09:57:57,25.081258,121.565658,20.122,292.32
20250408095610_000004A,2025:04:08 09:57:58,25.081269,121.565608,17.3792,288.26
20250408095610_000004A,2025:04:08 09:57:59,25.081278,121.565561,13.3474,292.16
20250408095610_000004A,2025:04:08 09:58:00,25.081286,121.565544,8.1562,291.9
20250408095610_000004A,2025:04:08 09:58:01,25.081286,121.565528,3.6818,291.9
20250408095610_000004A,2025:04:08 09:58:02,25.0813,121.565528,0.0,291.9
20250408095610_000004A,2025:04:08 09:58:03,25.081294,121.565528,0.0,291.9
20250408095610_000004A,2025:04:08 09:58:04,25.081294,121.565528,0.0,291.9
20250408095610_000004A,2025:04:08 09:58:05,25.0813,121.565528,0.0,291.9
20250408095610_000004A,2025:04:08 09:58:06,25.0813,121.565528,0.0,291.9
20250408095610_000004A,2025:04:08 09:58:07,25.081303,121.565511,9.2656,279.41
20250408095610_000004A,2025:04:08 09:58:08,25.081314,121.565478,15.4309,285.35
20250408095610_000004A,2025:04:08 09:58:09,25.081336,121.565431,17.6736,290.63
20250408095610_000004A,2025:04:08 09:58:10,25.081347,121.565381,17.7829,291.28
20250408095610_000004A,2025:04:08 09:58:11,25.081361,121.565333,15.7846,290.15
20250408095610_000004A,2025:04:08 09:58:12,25.081367,121.5653,13.5492,300.52
20250408095610_000004A,2025:04:08 09:58:13,25.081372,121.565267,9.8193,301.55
20250408095610_000004A,2025:04:08 09:58:14,25.081375,121.56525,5.5653,300.84
20250408095610_000004A,2025:04:08 09:58:15,25.081389,121.565233,3.6392,333.47
20250408095610_000004A,2025:04:08 09:58:16,25.081397,121.565233,0.0,333.47
20250408095610_000004A,2025:04:08 09:58:17,25.0814,121.565233,0.0,333.47
