filename,starttime,datetime,lat,lon,speed,azimuth,fps,sec,frame,lon3857,lat3857
20250408110610_000018A,2025-04-08 11:06:10,2025:04:08 11:06:10,25.049753,121.590494,47.2686,255.66,60,0,0,13535391.877382586,2881856.8977147047
20250408110610_000018A,2025-04-08 11:06:10,2025:04:08 11:06:11,25.049719,121.590364,48.0353,255.83,60,1,60,13535377.405848783,2881852.719888109
20250408110610_000018A,2025-04-08 11:06:10,2025:04:08 11:06:12,25.049692,121.590233,48.6317,255.73,60,2,120,13535362.822995488,2881849.4022031077
20250408110610_000018A,2025-04-08 11:06:10,2025:04:08 11:06:13,25.049658,121.590103,48.752,256.04,60,3,180,13535348.351461684,2881845.22437859
20250408110610_000018A,2025-04-08 11:06:10,2025:04:08 11:06:14,25.049631,121.589975,47.8594,255.39,60,4,240,13535334.102566862,2881841.9066952397
20250408110610_000018A,2025-04-08 11:06:10,2025:04:08 11:06:15,25.049594,121.589861,46.4982,252.64,60,5,300,13535321.412144914,2881837.3602414643
20250408110610_000018A,2025-04-08 11:06:10,2025:04:08 11:06:16,25.049561,121.589731,45.2981,260.37,60,6,360,13535306.94061111,2881833.3052973645
20250408110610_000018A,2025-04-08 11:06:10,2025:04:08 11:06:17,25.049533,121.589617,45.9685,257.96,60,7,420,13535294.25018916,2881829.8647395894
20250408110610_000018A,2025-04-08 11:06:10,2025:04:08 11:06:18,25.0495,121.589486,46.6408,255.35,60,8,480,13535279.667335866,2881825.809797506
20250408110610_000018A,2025-04-08 11:06:10,2025:04:08 11:06:19,25.049472,121.589356,46.5463,255.94,60,9,540,13535265.19580206,2881822.369241443
20250408110610_000018A,2025-04-08 11:06:10,2025:04:08 11:06:20,25.049439,121.589242,45.6722,256.43,60,10,600,13535252.505380113,2881818.3143013767
20250408110610_000018A,2025-04-08 11:06:10,2025:04:08 11:06:21,25.049406,121.589128,44.9388,256.14,60,11,660,13535239.814958163,2881814.259362404
20250408110610_000018A,2025-04-08 11:06:10,2025:04:08 11:06:22,25.049378,121.588997,44.9573,256.54,60,12,720,13535225.232104868,2881810.8188089784
20250408110610_000018A,2025-04-08 11:06:10,2025:04:08 11:06:23,25.04935,121.588883,42.9164,253.62,60,13,780,13535212.541682918,2881807.378256338
20250408110610_000018A,2025-04-08 11:06:10,2025:04:08 11:06:24,25.049317,121.588786,41.4385,253.6,60,14,840,13535201.74369231,2881803.3233203082
20250408110610_000018A,2025-04-08 11:06:10,2025:04:08 11:06:25,25.049289,121.588672,40.5977,255.66,60,15,900,13535189.05327036,2881799.882769381
20250408110610_000018A,2025-04-08 11:06:10,2025:04:08 11:06:26,25.049264,121.588558,39.7717,256.04,60,16,960,13535176.36284841,2881796.8108495744
20250408110610_000018A,2025-04-08 11:06:10,2025:04:08 11:06:27,25.049236,121.588461,39.8143,256.47,60,17,1020,13535165.564857801,2881793.370300134
20250408110610_000018A,2025-04-08 11:06:10,2025:04:08 11:06:28,25.049214,121.588364,39.9236,256.34,60,18,1080,13535154.766867194,2881790.66701184
20250408110610_000018A,2025-04-08 11:06:10,2025:04:08 11:06:29,25.049189,121.58825,40.744,256.46,60,19,1140,13535142.076445244,2881787.5950939124
20250408110610_000018A,2025-04-08 11:06:10,2025:04:08 11:06:30,25.049169,121.588136,41.7219,256.4,60,20,1200,13535129.386023294,2881785.137560021
20250408110610_000018A,2025-04-08 11:06:10,2025:04:08 11:06:31,25.049142,121.588019,42.583,256.17,60,21,1260,13535116.361642871,2881781.819889905
20250408110610_000018A,2025-04-08 11:06:10,2025:04:08 11:06:32,25.049117,121.587906,41.6774,255.04,60,22,1320,13535103.782540413,2881778.7479737806
20250408110610_000018A,2025-04-08 11:06:10,2025:04:08 11:06:33,25.049089,121.587808,40.9829,256.19,60,23,1380,13535092.873230314,2881775.307428466
20250408110610_000018A,2025-04-08 11:06:10,2025:04:08 11:06:34,25.049064,121.587694,40.9588,255.82,60,24,1440,13535080.182808366,2881772.235513671
20250408110610_000018A,2025-04-08 11:06:10,2025:04:08 11:06:35,25.049039,121.587597,40.294,256.09,60,25,1500,13535069.384817759,2881769.1635995028
20250408110610_000018A,2025-04-08 11:06:10,2025:04:08 11:06:36,25.049017,121.587483,40.2606,255.93,60,26,1560,13535056.694395809,2881766.460315551
20250408110610_000018A,2025-04-08 11:06:10,2025:04:08 11:06:37,25.048983,121.587403,40.1977,255.63,60,27,1620,13535047.788836544,2881762.2825140366
20250408110610_000018A,2025-04-08 11:06:10,2025:04:08 11:06:38,25.048958,121.587289,39.155,255.59,60,28,1680,13535035.098414594,2881759.210601897
