filename,starttime,datetime,lat,lon,speed,azimuth,fps,sec,frame,lon3857,lat3857
20250408141004_000041A,2025-04-08 14:10:04,2025:04:08 14:10:04,25.064461,121.571044,63.3347,69.81,60,0,0,13533226.713286657,2883664.285041811
20250408141004_000041A,2025-04-08 14:10:04,2025:04:08 14:10:05,25.064519,121.571208,63.2125,69.75,60,1,60,13533244.969683148,2883671.4127805294
20250408141004_000041A,2025-04-08 14:10:04,2025:04:08 14:10:06,25.064572,121.571369,62.7939,69.73,60,2,120,13533262.892121166,2883677.9260619637
20250408141004_000041A,2025-04-08 14:10:04,2025:04:08 14:10:07,25.064628,121.571533,63.1476,69.54,60,3,180,13533281.148517653,2883684.808022767
20250408141004_000041A,2025-04-08 14:10:04,2025:04:08 14:10:08,25.064686,121.571697,63.2606,69.64,60,4,240,13533299.404914146,2883691.9357712017
20250408141004_000041A,2025-04-08 14:10:04,2025:04:08 14:10:09,25.064739,121.571858,63.7699,69.75,60,5,300,13533317.327352162,2883698.4490615153
20250408141004_000041A,2025-04-08 14:10:04,2025:04:08 14:10:10,25.064794,121.572022,63.7958,69.64,60,6,360,13533335.583748652,2883705.2081393474
20250408141004_000041A,2025-04-08 14:10:04,2025:04:08 14:10:11,25.064847,121.5722,63.8773,69.72,60,7,420,13533355.398618013,2883711.721435403
20250408141004_000041A,2025-04-08 14:10:04,2025:04:08 14:10:12,25.064906,121.572364,64.2459,69.86,60,8,480,13533373.655014504,2883718.972089043
20250408141004_000041A,2025-04-08 14:10:04,2025:04:08 14:10:13,25.064961,121.572525,64.1922,69.57,60,9,540,13533391.577452522,2883725.731176089
20250408141004_000041A,2025-04-08 14:10:04,2025:04:08 14:10:14,25.065019,121.572689,64.2477,69.32,60,10,600,13533409.83384901,2883732.8589438978
20250408141004_000041A,2025-04-08 14:10:04,2025:04:08 14:10:15,25.065075,121.572853,64.1366,68.94,60,11,660,13533428.090245502,2883739.740929812
20250408141004_000041A,2025-04-08 14:10:04,2025:04:08 14:10:16,25.065133,121.572997,60.5863,69.0,60,12,720,13533444.120252177,2883746.868704254
20250408141004_000041A,2025-04-08 14:10:04,2025:04:08 14:10:17,25.065186,121.573161,59.0955,69.02,60,13,780,13533462.376648664,2883753.382018332
20250408141004_000041A,2025-04-08 14:10:04,2025:04:08 14:10:18,25.065239,121.573322,58.688,69.74,60,14,840,13533480.299086682,2883759.895335228
20250408141004_000041A,2025-04-08 14:10:04,2025:04:08 14:10:19,25.065286,121.573469,58.2269,70.02,60,15,900,13533496.663051829,2883765.6712978524
20250408141004_000041A,2025-04-08 14:10:04,2025:04:08 14:10:20,25.065336,121.573633,58.2565,69.92,60,16,960,13533514.919448322,2883771.815941374
20250408141004_000041A,2025-04-08 14:10:04,2025:04:08 14:10:21,25.065389,121.573781,58.1324,69.71,60,17,1020,13533531.394732958,2883778.3292662455
20250408141004_000041A,2025-04-08 14:10:04,2025:04:08 14:10:22,25.065439,121.573925,57.8065,69.63,60,18,1080,13533547.42473963,2883784.473914934
20250408141004_000041A,2025-04-08 14:10:04,2025:04:08 14:10:23,25.065486,121.574072,57.7472,69.75,60,19,1140,13533563.788704779,2883790.2498869873
