filename,starttime,datetime,lat,lon,speed,azimuth,fps,sec,frame,lon3857,lat3857
20250408110110_000017A,2025-04-08 11:01:10,2025:04:08 11:01:10,25.055428,121.616536,0.0,192.45,60,0,0,13538290.859561825,2882554.242362998
20250408110110_000017A,2025-04-08 11:01:10,2025:04:08 11:01:11,25.055428,121.616536,0.0,192.45,60,1,60,13538290.859561825,2882554.242362998
20250408110110_000017A,2025-04-08 11:01:10,2025:04:08 11:01:12,25.055428,121.616536,0.0,192.45,60,2,120,13538290.859561825,2882554.242362998
20250408110110_000017A,2025-04-08 11:01:10,2025:04:08 11:01:13,25.055428,121.616536,0.0,192.45,60,3,180,13538290.859561825,2882554.242362998
20250408110110_000017A,2025-04-08 11:01:10,2025:04:08 11:01:14,25.055428,121.616536,0.0,192.45,60,4,240,13538290.859561825,2882554.242362998
20250408110110_000017A,2025-04-08 11:01:10,2025:04:08 11:01:15,25.055428,121.616536,0.0,192.45,60,5,300,13538290.859561825,2882554.242362998
20250408110110_000017A,2025-04-08 11:01:10,2025:04:08 11:01:16,25.055428,121.616536,0.0,192.45,60,6,360,13538290.859561825,2882554.242362998
20250408110110_000017A,2025-04-08 11:01:10,2025:04:08 11:01:17,25.055428,121.616536,0.0,192.45,60,7,420,13538290.859561825,2882554.242362998
20250408110110_000017A,2025-04-08 11:01:10,2025:04:08 11:01:18,25.055433,121.616536,0.0,192.45,60,8,480,13538290.859561825,2882554.8567778054
20250408110110_000017A,2025-04-08 11:01:10,2025:04:08 11:01:19,25.055433,121.616536,0.0,192.45,60,9,540,13538290.859561825,2882554.8567778054
20250408110110_000017A,2025-04-08 11:01:10,2025:04:08 11:01:20,25.055433,121.616536,0.0,192.45,60,10,600,13538290.859561825,2882554.8567778054
20250408110110_000017A,2025-04-08 11:01:10,2025:04:08 11:01:21,25.055433,121.616536,0.0,192.45,60,11,660,13538290.859561825,2882554.8567778054
20250408110110_000017A,2025-04-08 11:01:10,2025:04:08 11:01:22,25.055433,121.616536,0.0,192.45,60,12,720,13538290.859561825,2882554.8567778054
20250408110110_000017A,2025-04-08 11:01:10,2025:04:08 11:01:23,25.055433,121.616536,0.0,192.45,60,13,780,13538290.859561825,2882554.8567778054
20250408110110_000017A,2025-04-08 11:01:10,2025:04:08 11:01:24,25.055433,121.616536,0.0,192.45,60,14,840,13538290.859561825,2882554.8567778054
20250408110110_000017A,2025-04-08 11:01:10,2025:04:08 11:01:25,25.055433,121.616536,0.0,192.45,60,15,900,13538290.859561825,2882554.8567778054
20250408110110_000017A,2025-04-08 11:01:10,2025:04:08 11:01:26,25.055433,121.616536,9.9101,185.03,60,16,960,13538290.859561825,2882554.8567778054
20250408110110_000017A,2025-04-08 11:01:10,2025:04:08 11:01:27,25.055394,121.616519,15.829,185.92,60,17,1020,13538288.967130478,2882550.0643429747
20250408110110_000017A,2025-04-08 11:01:10,2025:04:08 11:01:28,25.055347,121.616519,20.7868,186.1,60,18,1080,13538288.967130478,2882544.2888466176
20250408110110_000017A,2025-04-08 11:01:10,2025:04:08 11:01:29,25.055289,121.616519,23.6278,185.85,60,19,1140,13538288.967130478,2882537.1616413975
20250408110110_000017A,2025-04-08 11:01:10,2025:04:08 11:01:30,25.055228,121.616503,26.3651,185.68,60,20,1200,13538287.186018629,2882529.6657912727
20250408110110_000017A,2025-04-08 11:01:10,2025:04:08 11:01:31,25.055156,121.616503,28.8282,185.25,60,21,1260,13538287.186018629,2882520.8182352684
20250408110110_000017A,2025-04-08 11:01:10,2025:04:08 11:01:32,25.055078,121.616489,32.0878,185.39,60,22,1320,13538285.627545757,2882511.2333887964
20250408110110_000017A,2025-04-08 11:01:10,2025:04:08 11:01:33,25.054992,121.616489,34.6398,186.55,60,23,1380,13538285.627545757,2882500.6654882184
20250408110110_000017A,2025-04-08 11:01:10,2025:04:08 11:01:34,25.054903,121.616472,36.3122,188.59,60,24,1440,13538283.735114414,2882489.7289477536
20250408110110_000017A,2025-04-08 11:01:10,2025:04:08 11:01:35,25.054814,121.616456,35.7732,189.72,60,25,1500,13538281.95400256,2882478.7924152296
20250408110110_000017A,2025-04-08 11:01:10,2025:04:08 11:01:36,25.054725,121.616439,34.6361,190.32,60,26,1560,13538280.061571218,2882467.855890648
20250408110110_000017A,2025-04-08 11:01:10,2025:04:08 11:01:37,25.054639,121.616422,34.6305,191.38,60,27,1620,13538278.169139871,2882457.288020506
20250408110110_000017A,2025-04-08 11:01:10,2025:04:08 11:01:38,25.054553,121.616406,35.5769,192.14,60,28,1680,13538276.38802802,2882446.7201577793
20250408110110_000017A,2025-04-08 11:01:10,2025:04:08 11:01:39,25.054464,121.616375,36.4159,192.87,60,29,1740,13538272.937123807,2882435.7836564863
20250408110110_000017A,2025-04-08 11:01:10,2025:04:08 11:01:40,25.054369,121.616375,37.3567,191.95,60,30,1800,13538272.937123807,2882424.1098717335
20250408110110_000017A,2025-04-08 11:01:10,2025:04:08 11:01:41,25.054278,121.616358,38.6549,190.63,60,31,1860,13538271.044692464,2882412.927623245
20250408110110_000017A,2025-04-08 11:01:10,2025:04:08 11:01:42,25.054178,121.616342,40.1903,187.81,60,32,1920,13538269.263580611,2882400.6394476667
20250408110110_000017A,2025-04-08 11:01:10,2025:04:08 11:01:43,25.054081,121.616308,38.9809,189.77,60,33,1980,13538265.478717923,2882388.7199269347
20250408110110_000017A,2025-04-08 11:01:10,2025:04:08 11:01:44,25.053983,121.616292,37.6067,188.7,60,34,2040,13538263.697606072,2882376.6775341253
20250408110110_000017A,2025-04-08 11:01:10,2025:04:08 11:01:45,25.053894,121.616292,35.8769,188.45,60,35,2100,13538263.697606072,2882365.741083692
20250408110110_000017A,2025-04-08 11:01:10,2025:04:08 11:01:46,25.053806,121.616275,36.8622,178.23,60,36,2160,13538261.805174725,2882354.927522532
20250408110110_000017A,2025-04-08 11:01:10,2025:04:08 11:01:47,25.053714,121.616275,33.4471,181.55,60,37,2220,13538261.805174725,2882343.622444166
20250408110110_000017A,2025-04-08 11:01:10,2025:04:08 11:01:48,25.05365,121.616261,25.5409,190.55,60,38,2280,13538260.246701855,2882335.7580468287
20250408110110_000017A,2025-04-08 11:01:10,2025:04:08 11:01:49,25.053589,121.616261,22.7926,192.43,60,39,2340,13538260.246701855,2882328.2622969383
