filename,datetime,lat,lon,speed,azimuth
20250408094617_000002A,2025:04:08 09:48:53,25.077003,121.577361,0.0,0.0
20250408094617_000002A,2025:04:08 09:48:54,25.077022,121.577361,0.0,0.0
20250408094617_000002A,2025:04:08 09:48:55,25.077208,121.576906,0.0,0.0
20250408094617_000002A,2025:04:08 09:48:56,25.077231,121.576872,0.0,0.0
20250408094617_000002A,2025:04:08 09:48:57,25.077233,121.576856,0.0,0.0
20250408094617_000002A,2025:04:08 09:48:58,25.077239,121.576856,0.0,0.0
20250408094617_000002A,2025:04:08 09:48:59,25.077233,121.576856,0.0,0.0
20250408094617_000002A,2025:04:08 09:49:00,25.077239,121.576856,0.0,0.0
20250408094617_000002A,2025:04:08 09:49:01,25.077233,121.576856,0.0,0.0
20250408094617_000002A,2025:04:08 09:49:02,25.077242,121.576856,0.0,0.0
20250408094617_000002A,2025:04:08 09:49:03,25.077242,121.576856,0.0,0.0
20250408094617_000002A,2025:04:08 09:49:04,25.077233,121.576839,0.0,0.0
20250408094617_000002A,2025:04:08 09:49:05,25.077231,121.576839,0.0,0.0
20250408094617_000002A,2025:04:08 09:49:06,25.077239,121.576839,0.0,0.0
20250408094617_000002A,2025:04:08 09:49:07,25.077242,121.576839,0.0,0.0
20250408094617_000002A,2025:04:08 09:49:08,25.077242,121.576839,0.0,0.0
20250408094617_000002A,2025:04:08 09:49:09,25.077247,121.576839,0.0,0.0
20250408094617_000002A,2025:04:08 09:49:10,25.07725,121.576839,0.0,0.0
20250408094617_000002A,2025:04:08 09:49:11,25.077256,121.576839,0.0,0.0
20250408094617_000002A,2025:04:08 09:49:12,25.077258,121.576839,0.0,0.0
20250408094617_000002A,2025:04:08 09:49:13,25.077258,121.576839,0.0,0.0
20250408094617_000002A,2025:04:08 09:49:14,25.077294,121.576856,0.0,0.0
20250408094617_000002A,2025:04:08 09:49:15,25.077303,121.576856,0.0,0.0
20250408094617_000002A,2025:04:08 09:49:16,25.0773,121.576856,0.0,0.0
20250408094617_000002A,2025:04:08 09:49:17,25.077314,121.576856,0.0,0.0
20250408094617_000002A,2025:04:08 09:49:18,25.077308,121.576856,0.0,0.0
20250408094617_000002A,2025:04:08 09:49:19,25.0773,121.576839,0.0,0.0
20250408094617_000002A,2025:04:08 09:49:20,25.077278,121.576839,0.0,0.0
20250408094617_000002A,2025:04:08 09:49:21,25.077242,121.576806,0.0,0.0
20250408094617_000002A,2025:04:08 09:49:22,25.077217,121.576792,0.0,0.0
20250408094617_000002A,2025:04:08 09:49:23,25.077206,121.576792,0.0,0.0
20250408094617_000002A,2025:04:08 09:49:24,25.077197,121.576792,0.0,0.0
20250408094617_000002A,2025:04:08 09:49:25,25.077197,121.576775,0.0,0.0
20250408094617_000002A,2025:04:08 09:49:26,25.077181,121.576775,0.0,0.0
20250408094617_000002A,2025:04:08 09:49:27,25.077178,121.576758,0.0,0.0
20250408094617_000002A,2025:04:08 09:49:28,25.077164,121.576758,0.0,0.0
20250408094617_000002A,2025:04:08 09:49:29,25.077156,121.576758,0.0,0.0
20250408094617_000002A,2025:04:08 09:49:30,25.077147,121.576742,0.0,0.0
20250408094617_000002A,2025:04:08 09:49:31,25.077144,121.576742,0.0,0.0
20250408094617_000002A,2025:04:08 09:49:32,25.077142,121.576742,0.0,0.0
20250408094617_000002A,2025:04:08 09:49:33,25.077128,121.576725,0.0,212.74
20250408094617_000002A,2025:04:08 09:49:34,25.077125,121.576725,0.0,207.14
