filename,starttime,datetime,lat,lon,speed,azimuth,fps,sec,frame,lon3857,lat3857
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:35:04,25.057478,121.533186,17.1884,0.35,60,0,0,13529012.380004205,2882806.154535561
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:35:05,25.057519,121.533203,17.1291,0.52,60,1,60,13529014.272435546,2882811.1928219935
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:35:06,25.057569,121.533203,18.2329,2.27,60,2,120,13529014.272435546,2882817.337076022
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:35:07,25.057617,121.533203,20.998,2.59,60,3,180,13529014.272435546,2882823.235562247
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:35:08,25.057675,121.533203,23.2241,1.87,60,4,240,13529014.272435546,2882830.362902852
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:35:09,25.057744,121.533203,25.1428,1.28,60,5,300,13529014.272435546,2882838.8419848615
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:35:10,25.057808,121.533203,26.8429,0.72,60,6,360,13529014.272435546,2882846.7066449057
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:35:11,25.057881,121.533219,28.0411,1.0,60,7,420,13529016.053547401,2882855.677277783
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:35:12,25.057958,121.533236,29.5672,0.56,60,8,480,13529017.945978744,2882865.1394579792
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:35:13,25.058036,121.533236,31.5655,0.52,60,9,540,13529017.945978744,2882874.7245296943
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:35:14,25.058117,121.533236,33.7564,0.7,60,10,600,13529017.945978744,2882884.6782644703
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:35:15,25.058203,121.533236,35.9029,0.98,60,11,660,13529017.945978744,2882895.2464345205
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:35:16,25.058297,121.533236,37.4715,1.1,60,12,720,13529017.945978744,2882906.7976986407
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:35:17,25.058392,121.533236,39.0142,0.82,60,13,780,13529017.945978744,2882918.471857551
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:35:18,25.058492,121.533236,39.9291,359.55,60,14,840,13529017.945978744,2882930.760455655
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:35:19,25.058589,121.533236,39.8217,0.3,60,15,900,13529017.945978744,2882942.6804053974
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:35:20,25.058692,121.533236,38.6772,0.94,60,16,960,13529017.945978744,2882955.3376819473
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:35:21,25.058786,121.533236,37.4104,0.39,60,17,1020,13529017.945978744,2882966.8889921606
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:35:22,25.058878,121.533236,35.7251,0.72,60,18,1080,13529017.945978744,2882978.1945383963
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:35:23,25.058964,121.533236,33.4749,0.65,60,19,1140,13529017.945978744,2882988.762774075
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:35:24,25.05905,121.533236,31.0414,1.34,60,20,1200,13529017.945978744,2882999.3310171696
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:35:25,25.059122,121.533236,28.6745,1.16,60,21,1260,13529017.945978744,2883008.178854303
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:35:26,25.059192,121.533236,26.5577,2.14,60,22,1320,13529017.945978744,2883016.780923167
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:35:27,25.059253,121.533236,25.4057,1.69,60,23,1380,13529017.945978744,2883024.2770157536
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:35:28,25.059311,121.533236,23.3426,358.77,60,24,1440,13529017.945978744,2883031.404451511
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:35:29,25.059364,121.533236,22.0481,359.05,60,25,1500,13529017.945978744,2883037.9174561
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:35:30,25.059417,121.533236,21.4295,359.99,60,26,1560,13529017.945978744,2883044.4304635082
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:35:31,25.059469,121.533236,20.5498,359.13,60,27,1620,13529017.945978744,2883050.82058672
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:35:32,25.059517,121.533236,19.8275,0.52,60,28,1680,13529017.945978744,2883056.7191644004
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:35:33,25.059561,121.533219,16.5032,358.05,60,29,1740,13529016.053547401,2883062.1261959695
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:35:34,25.0596,121.533219,13.3455,0.12,60,30,1800,13529016.053547401,2883066.9187937565
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:35:35,25.059628,121.533219,9.7841,356.15,60,31,1860,13529016.053547401,2883070.3596341345
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:35:36,25.059653,121.533219,7.9525,357.48,60,32,1920,13529016.053547401,2883073.431813707
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:35:37,25.059672,121.533219,6.4505,2.74,60,33,1980,13529016.053547401,2883075.766670602
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:35:38,25.059683,121.533219,4.3707,2.74,60,34,2040,13529016.053547401,2883077.118430022
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:35:39,25.059692,121.533203,0.0,2.74,60,35,2100,13529014.272435546,2883078.2244150923
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:35:40,25.059697,121.533203,0.0,2.74,60,36,2160,13529014.272435546,2883078.8388512777
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:35:41,25.059697,121.533203,0.0,2.74,60,37,2220,13529014.272435546,2883078.8388512777
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:35:42,25.059697,121.533203,0.0,2.74,60,38,2280,13529014.272435546,2883078.8388512777
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:35:43,25.059697,121.533203,0.0,2.74,60,39,2340,13529014.272435546,2883078.8388512777
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:35:44,25.059697,121.533203,0.0,2.74,60,40,2400,13529014.272435546,2883078.8388512777
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:35:45,25.059697,121.533203,0.0,2.74,60,41,2460,13529014.272435546,2883078.8388512777
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:35:46,25.059697,121.533203,0.0,2.74,60,42,2520,13529014.272435546,2883078.8388512777
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:35:47,25.059697,121.533203,0.0,2.74,60,43,2580,13529014.272435546,2883078.8388512777
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:35:48,25.059697,121.533203,0.0,2.74,60,44,2640,13529014.272435546,2883078.8388512777
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:35:49,25.059697,121.533203,0.0,2.74,60,45,2700,13529014.272435546,2883078.8388512777
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:35:50,25.059697,121.533203,0.0,2.74,60,46,2760,13529014.272435546,2883078.8388512777
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:35:51,25.059697,121.533219,0.0,2.74,60,47,2820,13529016.053547401,2883078.8388512777
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:35:52,25.059697,121.533219,0.0,2.74,60,48,2880,13529016.053547401,2883078.8388512777
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:35:53,25.059697,121.533219,0.0,2.74,60,49,2940,13529016.053547401,2883078.8388512777
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:35:54,25.059697,121.533219,0.0,2.74,60,50,3000,13529016.053547401,2883078.8388512777
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:35:55,25.059697,121.533219,0.0,2.74,60,51,3060,13529016.053547401,2883078.8388512777
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:35:56,25.059697,121.533219,0.0,2.74,60,52,3120,13529016.053547401,2883078.8388512777
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:35:57,25.059697,121.533219,0.0,2.74,60,53,3180,13529016.053547401,2883078.8388512777
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:35:58,25.059697,121.533219,0.0,2.74,60,54,3240,13529016.053547401,2883078.8388512777
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:35:59,25.059697,121.533219,0.0,2.74,60,55,3300,13529016.053547401,2883078.8388512777
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:36:00,25.059697,121.533219,0.0,2.74,60,56,3360,13529016.053547401,2883078.8388512777
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:36:01,25.059697,121.533219,0.0,2.74,60,57,3420,13529016.053547401,2883078.8388512777
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:36:02,25.059697,121.533219,0.0,2.74,60,58,3480,13529016.053547401,2883078.8388512777
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:36:03,25.059697,121.533219,0.0,2.74,60,59,3540,13529016.053547401,2883078.8388512777
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:36:04,25.059697,121.533219,0.0,2.74,60,60,3600,13529016.053547401,2883078.8388512777
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:36:05,25.059697,121.533219,0.0,2.74,60,61,3660,13529016.053547401,2883078.8388512777
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:36:06,25.059697,121.533219,0.0,2.74,60,62,3720,13529016.053547401,2883078.8388512777
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:36:07,25.059697,121.533219,0.0,2.74,60,63,3780,13529016.053547401,2883078.8388512777
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:36:08,25.059697,121.533219,0.0,2.74,60,64,3840,13529016.053547401,2883078.8388512777
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:36:09,25.059697,121.533219,0.0,2.74,60,65,3900,13529016.053547401,2883078.8388512777
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:36:10,25.059697,121.533219,0.0,2.74,60,66,3960,13529016.053547401,2883078.8388512777
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:36:11,25.059697,121.533219,0.0,2.74,60,67,4020,13529016.053547401,2883078.8388512777
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:36:12,25.059706,121.533219,4.2818,358.57,60,68,4080,13529016.053547401,2883079.9448364745
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:36:13,25.059714,121.533219,4.7819,2.9,60,69,4140,13529016.053547401,2883080.9279344953
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:36:14,25.059725,121.533219,6.4653,357.71,60,70,4200,13529016.053547401,2883082.2796943793
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:36:15,25.059744,121.533219,9.1248,359.05,60,71,4260,13529016.053547401,2883084.6145526455
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:36:16,25.059769,121.533219,12.6732,358.85,60,72,4320,13529016.053547401,2883087.6867351267
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:36:17,25.059806,121.533219,14.953,0.39,60,73,4380,13529016.053547401,2883092.233566349
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:36:18,25.059847,121.533219,17.8792,0.69,60,74,4440,13529016.053547401,2883097.271948497
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:36:19,25.059894,121.533219,20.0331,0.86,60,75,4500,13529016.053547401,2883103.0476569342
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:36:20,25.059944,121.533219,21.311,2.84,60,76,4560,13529016.053547401,2883109.1920300447
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:36:21,25.060003,121.533219,21.1758,2.39,60,77,4620,13529016.053547401,2883116.44239354
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:36:22,25.060056,121.533219,21.1184,2.65,60,78,4680,13529016.053547401,2883122.9554349105
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:36:23,25.060103,121.533236,21.0165,0.5,60,79,4740,13529017.945978744,2883128.7311532
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:36:24,25.060156,121.533236,20.359,1.03,60,80,4800,13529017.945978744,2883135.2441998855
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:36:25,25.060206,121.533236,19.9609,1.35,60,81,4860,13529017.945978744,2883141.3885861337
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:36:26,25.060253,121.533236,20.5498,0.28,60,82,4920,13529017.945978744,2883147.1643114933
20250408133504_000034A,2025-04-08 13:35:04,2025:04:08 13:36:27,25.060306,121.533236,22.274,0.12,60,83,4980,13529017.945978744,2883153.677366152
