filename,starttime,datetime,lat,lon,speed,azimuth,fps,sec,frame,lon3857,lat3857
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:31:10,25.072419,121.580583,0.0,139.06,60,0,0,13534288.589909334,2884642.291487123
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:31:11,25.072419,121.580583,0.0,139.06,60,1,60,13534288.589909334,2884642.291487123
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:31:12,25.072425,121.580583,0.0,139.06,60,2,120,13534288.589909334,2884643.028887154
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:31:13,25.072425,121.580583,0.0,139.06,60,3,180,13534288.589909334,2884643.028887154
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:31:14,25.072425,121.580583,0.0,139.06,60,4,240,13534288.589909334,2884643.028887154
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:31:15,25.072428,121.580583,0.0,139.06,60,5,300,13534288.589909334,2884643.3975871834
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:31:16,25.072428,121.580583,0.0,139.06,60,6,360,13534288.589909334,2884643.3975871834
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:31:17,25.072428,121.580583,0.0,139.06,60,7,420,13534288.589909334,2884643.3975871834
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:31:18,25.072428,121.580583,0.0,139.06,60,8,480,13534288.589909334,2884643.3975871834
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:31:19,25.072428,121.580583,0.0,139.06,60,9,540,13534288.589909334,2884643.3975871834
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:31:20,25.072428,121.580583,0.0,139.06,60,10,600,13534288.589909334,2884643.3975871834
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:31:21,25.072428,121.580583,0.0,139.06,60,11,660,13534288.589909334,2884643.3975871834
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:31:22,25.072428,121.580583,0.0,139.06,60,12,720,13534288.589909334,2884643.3975871834
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:31:23,25.072428,121.580583,0.0,139.06,60,13,780,13534288.589909334,2884643.3975871834
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:31:24,25.072428,121.580583,0.0,139.06,60,14,840,13534288.589909334,2884643.3975871834
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:31:25,25.072428,121.580583,0.0,139.06,60,15,900,13534288.589909334,2884643.3975871834
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:31:26,25.072428,121.580583,0.0,139.06,60,16,960,13534288.589909334,2884643.3975871834
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:31:27,25.072428,121.580583,0.0,139.06,60,17,1020,13534288.589909334,2884643.3975871834
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:31:28,25.072428,121.580583,0.0,139.06,60,18,1080,13534288.589909334,2884643.3975871834
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:31:29,25.072428,121.580583,0.0,139.06,60,19,1140,13534288.589909334,2884643.3975871834
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:31:30,25.072428,121.580583,0.0,139.06,60,20,1200,13534288.589909334,2884643.3975871834
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:31:31,25.072428,121.580583,0.0,139.06,60,21,1260,13534288.589909334,2884643.3975871834
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:31:32,25.072428,121.580583,0.0,139.06,60,22,1320,13534288.589909334,2884643.3975871834
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:31:33,25.072428,121.580583,0.0,139.06,60,23,1380,13534288.589909334,2884643.3975871834
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:31:34,25.072428,121.580583,0.0,139.06,60,24,1440,13534288.589909334,2884643.3975871834
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:31:35,25.072428,121.580583,3.0243,139.06,60,25,1500,13534288.589909334,2884643.3975871834
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:31:36,25.072425,121.580583,9.0322,135.85,60,26,1560,13534288.589909334,2884643.028887154
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:31:37,25.072403,121.580614,14.0215,136.06,60,27,1620,13534292.040813548,2884640.3250872158
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:31:38,25.072372,121.580647,18.6922,136.57,60,28,1680,13534295.714356745,2884636.515188127
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:31:39,25.072336,121.580681,21.9295,136.94,60,29,1740,13534299.499219429,2884632.090790395
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:31:40,25.072294,121.580731,24.8835,136.59,60,30,1800,13534305.065193972,2884626.9289946854
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:31:41,25.072244,121.580778,28.2467,136.82,60,31,1860,13534310.297210036,2884620.784002101
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:31:42,25.072189,121.580844,31.5766,137.01,60,32,1920,13534317.64429643,2884614.0245131557
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:31:43,25.072128,121.580908,33.9064,136.49,60,33,1980,13534324.768743841,2884606.5276289666
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:31:44,25.072067,121.580972,35.6288,135.9,60,34,2040,13534331.893191252,2884599.0307485117
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:31:45,25.071997,121.581039,37.5419,135.89,60,35,2100,13534339.351597136,2884590.427775542
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:31:46,25.071925,121.581119,39.4698,136.79,60,36,2160,13534348.257156398,2884581.579008474
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:31:47,25.07185,121.581186,39.4124,136.69,60,37,2220,13534355.715562282,2884572.361548311
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:31:48,25.071778,121.581267,39.3291,136.63,60,38,2280,13534364.732441034,2884563.5127918636
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:31:49,25.071703,121.581347,39.4495,136.28,60,39,2340,13534373.6380003,2884554.295342764
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:31:50,25.071631,121.581414,39.1365,137.34,60,40,2400,13534381.09640618,2884545.4465969387
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:31:51,25.071561,121.581494,38.0938,136.99,60,41,2460,13534390.001965446,2884536.8436545953
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:31:52,25.071489,121.581558,37.2437,137.08,60,42,2520,13534397.126412855,2884527.9949190295
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:31:53,25.071422,121.581625,35.9269,136.54,60,43,2580,13534404.584818741,2884519.760683662
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:31:54,25.071358,121.581706,35.2287,137.13,60,44,2640,13534413.601697493,2884511.895149607
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:31:55,25.071294,121.581772,34.0583,136.28,60,45,2700,13534420.948783886,2884504.0296196626
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:31:56,25.071233,121.581836,34.0638,135.96,60,46,2760,13534428.073231297,2884496.532790259
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:31:57,25.071172,121.5819,34.5102,136.44,60,47,2820,13534435.197678708,2884489.035964591
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:31:58,25.071106,121.581967,33.5823,136.39,60,48,2880,13534442.656084592,2884480.92464922
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:31:59,25.071044,121.582031,33.0952,137.01,60,49,2940,13534449.780532002,2884473.304932702
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:32:00,25.070992,121.582081,29.6209,138.58,60,50,3000,13534455.346506542,2884466.914205693
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:32:01,25.070947,121.582128,19.5386,135.34,60,51,3060,13534460.57852261,2884461.3837710493
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:32:02,25.070928,121.582161,8.0414,140.24,60,52,3120,13534464.252065804,2884459.048699253
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:32:03,25.070919,121.582161,0.0,140.24,60,53,3180,13534464.252065804,2884457.94261274
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:32:04,25.070919,121.582161,0.0,140.24,60,54,3240,13534464.252065804,2884457.94261274
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:32:05,25.070928,121.582161,0.0,140.24,60,55,3300,13534464.252065804,2884459.048699253
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:32:06,25.070928,121.582161,0.0,140.24,60,56,3360,13534464.252065804,2884459.048699253
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:32:07,25.070931,121.582161,0.0,140.24,60,57,3420,13534464.252065804,2884459.417394776
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:32:08,25.070936,121.582161,0.0,140.24,60,58,3480,13534464.252065804,2884460.0318873343
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:32:09,25.070939,121.582161,0.0,140.24,60,59,3540,13534464.252065804,2884460.4005828802
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:32:10,25.070939,121.582161,0.0,140.24,60,60,3600,13534464.252065804,2884460.4005828802
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:32:11,25.070944,121.582161,0.0,140.24,60,61,3660,13534464.252065804,2884461.015075478
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:32:12,25.070944,121.582161,0.0,140.24,60,62,3720,13534464.252065804,2884461.015075478
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:32:13,25.070947,121.582161,0.0,140.24,60,63,3780,13534464.252065804,2884461.3837710493
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:32:14,25.070947,121.582161,0.0,140.24,60,64,3840,13534464.252065804,2884461.3837710493
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:32:15,25.070947,121.582161,0.0,140.24,60,65,3900,13534464.252065804,2884461.3837710493
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:32:16,25.07095,121.582161,0.0,140.24,60,66,3960,13534464.252065804,2884461.7524666283
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:32:17,25.07095,121.582161,0.0,140.24,60,67,4020,13534464.252065804,2884461.7524666283
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:32:18,25.07095,121.582161,0.0,140.24,60,68,4080,13534464.252065804,2884461.7524666283
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:32:19,25.070956,121.582178,0.0,140.24,60,69,4140,13534466.144497149,2884462.4898578147
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:32:20,25.070956,121.582178,0.0,140.24,60,70,4200,13534466.144497149,2884462.4898578147
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:32:21,25.070956,121.582178,0.0,140.24,60,71,4260,13534466.144497149,2884462.4898578147
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:32:22,25.070956,121.582178,0.0,140.24,60,72,4320,13534466.144497149,2884462.4898578147
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:32:23,25.070958,121.582178,0.0,140.24,60,73,4380,13534466.144497149,2884462.7356548854
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:32:24,25.070958,121.582178,0.0,140.24,60,74,4440,13534466.144497149,2884462.7356548854
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:32:25,25.070958,121.582178,0.0,140.24,60,75,4500,13534466.144497149,2884462.7356548854
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:32:26,25.070958,121.582178,0.0,140.24,60,76,4560,13534466.144497149,2884462.7356548854
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:32:27,25.070964,121.582178,0.0,140.24,60,77,4620,13534466.144497149,2884463.4730461203
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:32:28,25.070964,121.582178,0.0,140.24,60,78,4680,13534466.144497149,2884463.4730461203
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:32:29,25.070964,121.582178,0.0,140.24,60,79,4740,13534466.144497149,2884463.4730461203
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:32:30,25.070964,121.582178,0.0,140.24,60,80,4800,13534466.144497149,2884463.4730461203
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:32:31,25.070964,121.582178,0.0,140.24,60,81,4860,13534466.144497149,2884463.4730461203
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:32:32,25.070964,121.582178,3.8429,136.92,60,82,4920,13534466.144497149,2884463.4730461203
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:32:33,25.07095,121.582194,9.9601,138.41,60,83,4980,13534467.925609,2884461.7524666283
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:32:34,25.070931,121.582211,14.5752,131.6,60,84,5040,13534469.818040345,2884459.417394776
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:32:35,25.070897,121.582242,20.0016,136.09,60,85,5100,13534473.26894456,2884455.2388460496
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:32:36,25.070853,121.582292,24.8279,138.48,60,86,5160,13534478.834919099,2884449.831314126
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:32:37,25.070806,121.582342,28.9949,135.38,60,87,5220,13534484.400893638,2884444.0550889885
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:32:38,25.070744,121.582406,33.486,137.52,60,88,5280,13534491.52534105,2884436.435391135
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:32:39,25.070675,121.582456,36.8678,138.78,60,89,5340,13534497.091315588,2884427.9554093494
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:32:40,25.070597,121.582519,38.0253,137.63,60,90,5400,13534504.10444351,2884418.3693487346
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:32:41,25.070525,121.5826,40.0588,137.93,60,91,5460,13534513.121322263,2884409.520682818
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:32:42,25.070442,121.582667,42.6404,138.66,60,92,5520,13534520.579728147,2884399.320143839
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:32:43,25.070361,121.582747,43.7961,136.68,60,93,5580,13534529.48528741,2884389.365407646
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:32:44,25.070281,121.582844,45.5777,136.81,60,94,5640,13534540.283278016,2884379.533575893
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:32:45,25.070194,121.582928,46.2611,137.26,60,95,5700,13534549.634115243,2884368.84146615
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:32:46,25.070108,121.583008,45.2981,137.33,60,96,5760,13534558.539674507,2884358.2722616857
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:32:47,25.070028,121.583089,44.3832,137.77,60,97,5820,13534567.55655326,2884348.440450241
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:32:48,25.06995,121.583169,42.1423,136.49,60,98,5880,13534576.462112525,2884338.8544402653
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:32:49,25.069869,121.583253,41.5867,137.15,60,99,5940,13534585.812949752,2884328.8997440604
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:32:50,25.069792,121.583333,41.5237,136.47,60,100,6000,13534594.718509013,2884319.436643895
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:32:51,25.069714,121.583414,41.8348,136.97,60,101,6060,13534603.73538777,2884309.85065239
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:32:52,25.069642,121.583481,41.0385,135.97,60,102,6120,13534611.193793654,2884301.002050266
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:32:53,25.069567,121.583561,40.8959,136.57,60,103,6180,13534620.099352917,2884291.7847619173
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:32:54,25.069492,121.583642,40.0643,137.14,60,104,6240,13534629.116231669,2884282.5674792132
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:32:55,25.069408,121.583708,39.4291,137.11,60,105,6300,13534636.463318061,2884272.2441292843
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:32:56,25.069331,121.583789,38.3401,136.81,60,106,6360,13534645.480196815,2884262.7810647367
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:32:57,25.069258,121.583856,35.1899,136.83,60,107,6420,13534652.938602699,2884253.8095934507
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:32:58,25.069186,121.583919,31.8396,137.77,60,108,6480,13534659.951730618,2884244.961024269
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:32:59,25.069128,121.583969,26.8614,136.28,60,109,6540,13534665.517705157,2884237.8330139886
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:33:00,25.069075,121.584,20.7331,137.1,60,110,6600,13534668.968609374,2884231.3194903047
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:33:01,25.069042,121.584033,11.7676,136.0,60,111,6660,13534672.642152572,2884227.2639015103
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:33:02,25.069028,121.58405,4.8133,136.0,60,112,6720,13534674.534583913,2884225.5433490183
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:33:03,25.069028,121.58405,0.0,136.0,60,113,6780,13534674.534583913,2884225.5433490183
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:33:04,25.069031,121.58405,0.0,136.0,60,114,6840,13534674.534583913,2884225.9120388217
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:33:05,25.069036,121.584033,0.0,136.0,60,115,6900,13534672.642152572,2884226.5265218467
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:33:06,25.069036,121.584033,0.0,136.0,60,116,6960,13534672.642152572,2884226.5265218467
20250408103110_000011A,2025-04-08 10:31:10,2025:04:08 10:33:07,25.069039,121.58405,0.0,136.0,60,117,7020,13534674.534583913,2884226.895211674
